icao24,origin_country,velocity,on_ground
469e41,Greece,198.6,False
469e42,Greece,165.16,False
344644,Spain,215.91,False
469e45,Greece,206.08,False
504e87,Republic of Moldova,213.47,False
4402b9,Austria,200.46,False
4cc587,Iceland,218.61,False
47a097,Norway,90.24,False
46b8b5,Greece,233.72,False
46b8b2,Greece,234.84,False
c079d5,Canada,245.96,False
46b8ad,Greece,127.32,False
46b8aa,Greece,196.61,False
46b8a2,Greece,3.09,False
47a05e,Norway,225.44,False
46b8a6,Greece,76.17,False
4402d3,Austria,171.69,False
a3761c,United States,0.0,True
7c2de2,Australia,0.0,True
407d99,United Kingdom,4.12,True
06a115,Qatar,271.55,False
06a116,Qatar,217.75,False
06a113,Qatar,274.26,False
4404c7,Austria,69.99,False
406a62,United Kingdom,218.09,False
407d90,United Kingdom,60.04,True
86cf7c,Japan,182.96,False
06a110,Qatar,230.97,False
407d91,United Kingdom,67.02,False
adc5ff,United States,264.05,False
06a10f,Qatar,253.91,False
4021cf,United Kingdom,50.6,False
406a59,United Kingdom,222.36,False
801532,India,192.71,False
e4a12c,Brazil,213.03,False
06a126,Qatar,256.51,False
06a127,Qatar,230.17,False
a51958,United States,281.63,False
06a120,Qatar,266.86,False
80151f,India,131.99,False
4404b2,Austria,40.84,False
406a3d,United Kingdom,196.07,False
06a11d,Qatar,225.2,False
8850b8,Thailand,229.76,False
06a139,Qatar,239.02,False
8850b6,Thailand,260.28,False
8850b0,Thailand,91.33,False
801503,India,124.07,False
407d74,United Kingdom,242.04,False
e4a131,Brazil,146.05,False
06a12f,Qatar,259.43,False
a87904,United States,241.42,False
06a12b,Qatar,230.04,False
407d5b,United Kingdom,117.22,False
c0307a,Canada,260.05,False
a91d8e,United States,253.63,False
06a141,Qatar,96.34,False
7c7144,Australia,33.38,False
06a13b,Qatar,9.26,True
406a9f,United Kingdom,242.56,False
801562,India,232.87,False
48c22e,Poland,233.33,False
48c22f,Poland,93.52,False
7c7134,Australia,37.17,False
80155d,India,167.04,False
80155b,India,0.0,True
ad7701,United States,254.22,False
48c238,Poland,231.99,False
48c239,Poland,226.92,False
86cf2b,Japan,110.3,False
80155f,India,70.37,False
48c234,Poland,106.26,False
48c232,Poland,180.53,False
48c233,Poland,244.74,False
48c230,Poland,233.26,False
48e893,Poland,151.93,False
406a95,United Kingdom,0.0,True
801571,India,130.18,False
48c229,Poland,219.7,False
406a91,United Kingdom,232.55,False
80152e,India,236.89,False
48c227,Poland,211.43,False
48c228,Poland,208.08,False
801539,India,5.14,True
48c223,Poland,240.71,False
7c7128,Australia,0.77,True
48c224,Poland,228.35,False
80153b,India,262.35,False
a8b4c6,United States,285.99,False
7c1abe,Australia,189.49,False
407d00,United Kingdom,223.28,False
3e4601,Germany,4.12,True
80156d,India,187.43,False
a4c02d,United States,243.82,False
80156c,India,252.41,False
874518,Japan,75.17,False
3432c5,Spain,92.0,False
e0814b,Argentina,6.69,True
85186a,Japan,0.0,True
c03001,Canada,256.66,False
3d1327,Germany,52.88,False
801595,India,211.34,False
801596,India,224.47,False
780928,China,219.76,False
801590,India,127.63,False
801593,India,150.23,False
801591,India,148.82,False
407d4c,United Kingdom,214.43,False
a86605,United States,0.0,True
3445d9,Spain,72.03,False
440582,Austria,239.95,False
44056b,Austria,227.96,False
a3c662,United States,284.22,False
407d45,United Kingdom,154.88,False
ac42fa,United States,2.31,True
406a02,United Kingdom,274.54,False
44058f,Austria,140.14,False
780962,China,219.11,False
780966,China,190.86,False
a48379,United States,255.35,False
440592,Austria,53.98,False
407d22,United Kingdom,222.06,False
06a103,Qatar,219.7,False
3c061d,Germany,232.97,False
06a101,Qatar,270.42,False
851848,Japan,56.59,True
a5aff2,United States,209.23,False
7c2e59,Australia,18.18,False
a255c7,United States,210.79,False
7892a6,China,9.26,True
7892a4,China,5.14,True
407bf5,United Kingdom,230.49,False
c819de,New Zealand,125.99,False
a78e09,United States,238.82,False
7c1b06,Australia,266.49,False
ad639e,United States,239.59,False
06a0af,Qatar,214.52,False
a9d66c,United States,195.15,False
88510f,Thailand,239.0,False
88510a,Thailand,247.08,False
06a0bf,Qatar,219.81,False
06a0ba,Qatar,219.91,False
06a0bb,Qatar,220.55,False
8013c3,India,3.34,True
a9d63b,United States,272.4,False
680001,Bhutan,250.3,False
47a0bf,Norway,231.48,False
342189,Spain,239.53,False
680009,Bhutan,202.1,False
342188,Spain,214.92,False
68000a,Bhutan,156.09,False
68000c,Bhutan,62.27,False
8013d6,India,150.66,False
06a0e5,Qatar,238.44,False
a2b8fe,United States,193.11,False
06a0df,Qatar,242.44,False
06a0db,Qatar,266.65,False
4acaa4,Sweden,175.24,False
06a0f9,Qatar,136.13,False
7cf8eb,Australia,126.54,False
8013a4,India,128.16,False
ab35d3,United States,89.89,False
7c1b55,Australia,127.15,False
7c1b51,Australia,126.88,False
aaae52,United States,248.65,False
aaae4b,United States,190.55,False
ad7631,United States,247.3,False
acffbe,United States,232.29,False
71c752,Republic of Korea,125.45,False
7c705d,Australia,33.26,False
86cf09,Japan,186.12,False
a732a2,United States,236.25,False
71c746,Republic of Korea,275.79,False
a41b5b,United States,98.71,False
88516c,Thailand,250.92,False
71c743,Republic of Korea,245.88,False
4acaa6,Sweden,1.03,True
8013e3,India,141.09,False
a482d5,United States,30.97,False
1e3c8a,Russian Federation,110.92,False
06a19e,Qatar,229.52,False
a732d9,United States,253.74,False
4a348d,Romania,41.64,False
8013db,India,2.83,True
8013dc,India,277.78,False
7808a2,China,207.07,False
4acaaf,Sweden,217.4,False
4acac3,Sweden,221.45,False
8013ea,India,213.74,False
885156,Thailand,3.09,False
a13748,United States,239.84,False
71c714,Republic of Korea,187.84,False
4a2182,Romania,228.22,False
4a2183,Romania,241.78,False
7808ac,China,209.78,False
4a2181,Romania,235.24,False
71c712,Republic of Korea,106.18,False
39ce41,France,143.77,False
4403bb,Austria,199.16,False
39bb24,France,182.58,False
71c700,Republic of Korea,188.54,False
39bb21,France,222.59,False
76eb00,Singapore,12.35,False
0ac9e1,Colombia,218.09,False
39bb22,France,218.81,False
8409da,Japan,117.46,False
885175,Thailand,10.59,False
009bbd,South Africa,85.83,False
704458,Myanmar,128.68,False
738a89,Israel,63.77,False
4b1817,Switzerland,230.23,False
4b1819,Switzerland,2.31,True
aa8c39,United States,137.72,False
408124,United Kingdom,221.43,False
7c6b2d,Australia,221.21,False
88044f,Thailand,219.25,False
88044e,Thailand,223.84,False
4b1813,Switzerland,211.04,False
7c6b2b,Australia,202.82,False
7c6b41,Australia,138.46,False
842194,Japan,146.26,False
880452,Thailand,144.99,False
880458,Thailand,123.11,False
880456,Thailand,112.44,False
47be9c,Norway,0.19,True
4b1805,Switzerland,0.0,True
4b1809,Switzerland,0.0,True
0d0c02,Mexico,229.47,False
4b1802,Switzerland,154.5,False
7c6b31,Australia,180.85,False
7c6b30,Australia,130.6,False
4952ca,Portugal,235.92,False
4952cb,Portugal,228.08,False
7c6b39,Australia,118.31,False
7c6b38,Australia,204.5,False
880441,Thailand,234.61,False
7c6b37,Australia,66.31,False
7c6b36,Australia,208.28,False
4952ce,Portugal,237.66,False
7c6b35,Australia,167.99,False
4952cf,Portugal,229.9,False
7c6b19,Australia,176.18,False
4952d2,Portugal,236.08,False
7c6b0f,Australia,223.61,False
7c6b0e,Australia,0.9,True
7c6b0c,Australia,212.36,False
7c6b0b,Australia,219.58,False
4952d0,Portugal,211.74,False
7c6b28,Australia,11.83,True
a08b7c,United States,2.57,True
aa56b8,United States,251.73,False
4952c1,Portugal,141.75,False
4952c2,Portugal,208.35,False
88045a,Thailand,223.54,False
4952c6,Portugal,214.48,False
4952c8,Portugal,241.69,False
4b180c,Switzerland,216.02,False
7c6b18,Australia,5.14,True
440db9,Austria,33.83,False
4952ac,Portugal,92.01,False
7c6b13,Australia,278.86,False
7c6b12,Australia,71.09,False
4952ae,Portugal,222.2,False
4b180a,Switzerland,206.13,False
4b180b,Switzerland,186.23,False
4952b0,Portugal,250.26,False
e4943e,Brazil,236.1,False
4b1857,Switzerland,202.58,False
3c664e,Germany,237.79,False
3c664d,Germany,4.37,True
40814f,United Kingdom,44.35,False
abb3b6,United States,218.13,False
3c6663,Germany,87.84,False
4952a8,Portugal,253.51,False
3c666a,Germany,219.74,False
abb3be,United States,212.33,False
0a00c2,Algeria,98.59,False
3c6672,Germany,11.83,True
3c6670,Germany,0.0,True
3c6676,Germany,230.38,False
3c667a,Germany,74.78,False
408142,United Kingdom,231.08,False
40812e,United Kingdom,142.04,False
408137,United Kingdom,8.75,True
408134,United Kingdom,211.6,False
7c6b3d,Australia,227.26,False
408133,United Kingdom,94.66,False
7c6b3c,Australia,198.77,False
861f3c,Japan,229.78,False
3c65a2,Germany,246.31,False
4b187e,Switzerland,0.0,True
4b187f,Switzerland,0.0,True
aba155,United States,236.03,False
4b187a,Switzerland,107.7,False
4b1883,Switzerland,259.24,False
4b1887,Switzerland,262.77,False
3c65c3,Germany,178.85,False
ac7159,United States,226.94,False
4b1881,Switzerland,244.73,False
3e8085,Germany,49.7,False
4b1882,Switzerland,0.0,True
a8e2d6,United States,276.78,False
3c65c6,Germany,225.97,False
3c65c9,Germany,220.82,False
3c65c8,Germany,220.29,False
ae1468,United States,177.39,False
3c65e1,Germany,15.43,True
3b7b3f,France,157.51,False
3b7b3d,France,101.88,False
3b7b3b,France,73.41,False
3c65d8,Germany,222.26,False
ae145e,United States,228.41,False
3c65cb,Germany,191.84,False
7c6b07,Australia,257.26,False
a0579a,United States,216.08,False
391a14,France,43.25,False
abd9b5,United States,254.37,False
aa9f6f,United States,224.15,False
a928e8,United States,87.84,False
a1775f,United States,7.72,True
c8243a,New Zealand,227.12,False
a41447,United States,0.0,True
782001,China,177.52,False
861e9a,Japan,219.16,False
3980ab,France,55.66,False
e4808c,Brazil,232.18,False
ad072c,United States,207.64,False
a7d72f,United States,167.04,False
800da2,India,223.68,False
a6a414,United States,52.97,False
3d1e62,Germany,43.32,False
484679,Kingdom of the Netherlands,8.3,False
3de8e3,Germany,8.98,False
e492b0,Brazil,68.63,False
86d5c3,Japan,218.71,False
3980e5,France,132.35,False
758335,Philippines,219.38,False
ae2730,United States,65.45,False
485991,Kingdom of the Netherlands,6.17,True
49530b,Portugal,226.92,False
75831c,Philippines,143.85,False
84cb66,Japan,155.69,False
495308,Portugal,223.59,False
86d5d8,Japan,246.88,False
485990,Kingdom of the Netherlands,66.28,False
48597e,Kingdom of the Netherlands,193.13,False
495304,Portugal,234.13,False
48597d,Kingdom of the Netherlands,235.52,False
84cb5b,Japan,216.95,False
477ff1,Hungary,191.64,False
a0a6c5,United States,0.0,True
3c6745,Germany,10.8,True
477ff3,Hungary,237.12,False
3c6744,Germany,205.38,False
440cff,Austria,84.21,False
7c6a8d,Australia,205.56,False
3c6749,Germany,97.37,False
3c6757,Germany,5.14,True
3c674a,Germany,125.61,False
408071,United Kingdom,62.66,False
440cf8,Austria,4.12,True
3c6753,Germany,174.84,False
3c6752,Germany,182.54,False
3c6751,Germany,3.09,True
3c6750,Germany,207.98,False
408064,United Kingdom,231.13,False
3c675a,Germany,156.27,False
408066,United Kingdom,113.58,False
408067,United Kingdom,254.65,False
3c674f,Germany,182.69,False
3c674e,Germany,183.24,False
3fae9c,Germany,50.13,False
40804d,United Kingdom,252.68,False
7c6a5e,Australia,56.27,False
408051,United Kingdom,243.57,False
408052,United Kingdom,165.75,False
3c6704,Germany,256.55,False
440cbe,Austria,96.88,False
440cbf,Austria,184.0,False
440cc1,Austria,212.36,False
3c6712,Germany,247.12,False
440cab,Austria,138.12,False
3c6716,Germany,19.55,True
440cac,Austria,0.39,True
3c6715,Germany,266.66,False
7c492b,Australia,0.0,True
7c3616,Australia,3.86,True
440cb1,Austria,146.64,False
4951ef,Portugal,238.92,False
c02cf1,Canada,138.35,False
4008ad,United Kingdom,244.85,False
a6eacf,United States,272.41,False
4008ae,United Kingdom,162.25,False
4008b2,United Kingdom,227.39,False
7c4926,Australia,238.92,False
7c4923,Australia,251.53,False
4951cb,Portugal,66.87,False
4951cc,Portugal,141.0,False
4951ce,Portugal,236.81,False
3c6589,Germany,229.17,False
abc7c6,United States,242.7,False
40822d,United Kingdom,245.6,False
40822e,United Kingdom,210.17,False
aa44d0,United States,230.38,False
3c6588,Germany,111.15,False
ac97d0,United States,62.22,False
3c658c,Germany,3.09,True
a3f3e5,United States,247.9,False
02a1a5,Tunisia,210.65,False
02a1a6,Tunisia,212.95,False
7c6c52,Australia,252.46,False
02a1a3,Tunisia,204.7,False
3c6595,Germany,244.5,False
7c6c55,Australia,192.52,False
02a1a7,Tunisia,219.22,False
39d315,France,101.04,False
39d317,France,214.84,False
ac0a22,United States,0.0,True
39d310,France,225.97,False
39d311,France,192.19,False
40820e,United Kingdom,215.28,False
c08537,Canada,0.0,True
460812,Finland,131.93,False
a7e9e4,United States,233.86,False
3dd54f,Germany,0.0,True
c08536,Canada,241.52,False
408210,United Kingdom,108.63,False
402bb6,United Kingdom,50.03,False
c02ee9,Canada,225.61,False
39d30b,France,203.91,False
3c6548,Germany,225.65,False
3c7877,Germany,216.85,False
4690e5,Greece,165.89,False
4690e4,Greece,243.69,False
3c7879,Germany,156.25,False
4b5da6,Switzerland,3.09,True
4690e2,Greece,204.66,False
4b5da7,Switzerland,0.06,True
4b5da5,Switzerland,2.57,True
7c10f2,Australia,131.51,False
4b5da3,Switzerland,0.51,True
a1780c,United States,60.34,False
39e68d,France,98.46,False
3c6544,Germany,206.26,False
39e68e,France,249.02,False
3c6541,Germany,239.99,False
4690f9,Greece,205.44,False
3c654d,Germany,211.82,False
3c787a,Germany,213.31,False
7c6c97,Australia,12.86,True
7c6c96,Australia,0.0,True
40825f,United Kingdom,11.83,True
40825d,United Kingdom,116.8,False
408262,United Kingdom,231.08,False
39e688,France,66.76,False
3c654e,Germany,238.83,False
39e680,France,170.44,False
ae01b9,United States,106.95,False
4b5dad,Switzerland,0.0,True
c02eb9,Canada,221.65,False
7c7f8f,Australia,32.41,False
4b5daa,Switzerland,3.34,True
408251,United Kingdom,70.13,False
39e693,France,4.37,True
39e692,France,247.99,False
39e695,France,89.04,False
39e698,France,0.0,True
40823f,United Kingdom,254.52,False
40823c,United Kingdom,75.7,False
40823d,United Kingdom,216.49,False
78206d,China,279.31,False
78206a,China,133.82,False
782088,China,70.64,False
3c64a1,Germany,141.86,False
a03235,United States,241.21,False
e491b1,Brazil,217.84,False
3c64b1,Germany,220.95,False
3c64a5,Germany,239.34,False
3c64a4,Germany,218.19,False
0a001b,Algeria,239.37,False
3c64a7,Germany,239.99,False
0a001a,Algeria,128.87,False
3c64ae,Germany,217.01,False
3c64ac,Germany,221.35,False
e491af,Brazil,222.97,False
3c64ab,Germany,221.19,False
3c64aa,Germany,223.92,False
4080f7,United Kingdom,187.93,False
0a008e,Algeria,224.75,False
0a008d,Algeria,217.65,False
7c6c27,Australia,227.55,False
7c6c24,Australia,59.04,False
0a009c,Algeria,221.54,False
02a1aa,Tunisia,211.67,False
02a1ab,Tunisia,215.9,False
0a0079,Algeria,224.31,False
0a0077,Algeria,234.4,False
846a16,Japan,78.23,False
02a1b0,Tunisia,202.77,False
02a1b1,Tunisia,206.56,False
c083f2,Canada,146.35,False
8687bc,Japan,138.12,False
710436,Saudi Arabia,132.42,False
0a007a,Algeria,142.17,False
a0eeea,United States,257.23,False
e491ef,Brazil,254.23,False
c82336,New Zealand,117.61,False
ad4eb4,United States,253.67,False
c82337,New Zealand,210.02,False
a2d573,United States,85.37,False
3cc7fe,Germany,251.29,False
a45bd7,United States,0.0,True
75847f,Philippines,223.53,False
494142,Portugal,190.99,False
ab5227,United States,33.97,False
78212c,China,185.57,False
3994cf,France,94.03,False
758477,Philippines,90.47,False
39e4ac,France,5.14,True
a1b573,United States,259.42,False
c8234a,New Zealand,216.28,False
4a08e9,Romania,186.62,False
49410c,Portugal,148.91,False
a0a7a0,United States,241.83,False
ae0207,United States,110.67,False
4080db,United Kingdom,237.02,False
4080df,United Kingdom,224.98,False
c07193,Canada,253.43,False
494115,Portugal,76.14,False
769103,Singapore,208.65,False
494111,Portugal,213.78,False
4080e3,United Kingdom,265.85,False
4080e4,United Kingdom,165.96,False
494119,Portugal,144.53,False
494117,Portugal,59.21,False
0a0021,Algeria,233.07,False
7c6af0,Australia,126.97,False
758453,Philippines,232.22,False
7c6af9,Australia,119.71,False
4080d8,United Kingdom,79.39,False
494103,Portugal,238.75,False
861f88,Japan,127.62,False
4b28b1,Switzerland,52.79,False
494108,Portugal,205.42,False
494106,Portugal,178.39,False
7c6aef,Australia,122.16,False
7c6ae5,Australia,126.28,False
4080bf,United Kingdom,91.06,False
7c6ae1,Australia,150.17,False
7c6ae0,Australia,141.41,False
3981e4,France,61.73,False
3c64f7,Germany,253.3,False
4080c0,United Kingdom,253.46,False
758436,Philippines,187.87,False
3e2a09,Germany,73.63,False
0d0a9a,Mexico,255.66,False
4080ad,United Kingdom,71.55,False
0d0a9b,Mexico,249.08,False
4080b6,United Kingdom,253.69,False
4a08ea,Romania,224.89,False
4a08ec,Romania,207.4,False
4a08eb,Romania,23.15,False
782191,China,242.27,False
861ed6,Japan,208.0,False
4009c7,United Kingdom,253.01,False
4b15d6,Switzerland,220.71,False
4b15d8,Switzerland,238.61,False
3c6635,Germany,166.99,False
861ebc,Japan,148.4,False
ae13d1,United States,231.66,False
408183,United Kingdom,225.1,False
4b15ef,Switzerland,0.0,True
408184,United Kingdom,214.56,False
e49220,Brazil,223.62,False
e49221,Brazil,254.65,False
3c6643,Germany,255.6,False
3c6657,Germany,13.38,True
3c6655,Germany,73.65,False
3c664c,Germany,73.61,False
861ede,Japan,86.4,False
a40291,United States,73.7,False
3c7982,Germany,190.83,False
40815c,United Kingdom,0.0,True
3c6653,Germany,70.9,False
a7c53e,United States,65.82,False
a9aebc,United States,252.2,False
aa4587,United States,222.61,False
c0843a,Canada,131.02,False
39d303,France,208.67,False
39d304,France,3.86,True
39d305,France,161.26,False
39d307,France,146.06,False
44b438,Belgium,189.41,False
4009da,United Kingdom,80.87,False
738c0a,Israel,214.47,False
ab6511,United States,0.0,True
842208,Japan,163.88,False
4bae5a,Turkey,263.26,False
4009cb,United Kingdom,4.37,True
782107,China,152.2,False
702c6c,Bangladesh,141.2,False
4009d8,United Kingdom,79.71,False
3c6468,Germany,150.79,False
400880,United Kingdom,143.66,False
400879,United Kingdom,232.8,False
4843f2,Kingdom of the Netherlands,228.82,False
0d0e46,Mexico,239.66,False
a58c29,United States,267.8,False
aa67ac,United States,156.3,False
7c6d78,Australia,251.06,False
399305,France,55.45,False
3c6481,Germany,210.51,False
7583e4,Philippines,170.39,False
3c6483,Germany,265.75,False
3c6482,Germany,170.61,False
3c6489,Germany,5.66,True
3c6488,Germany,6.17,True
a676c4,United States,139.56,False
3c6487,Germany,232.65,False
3c648a,Germany,211.82,False
7583ed,Philippines,162.27,False
390988,France,45.33,False
3c648f,Germany,204.33,False
400846,United Kingdom,174.1,False
7583f8,Philippines,240.61,False
0d0e5e,Mexico,225.9,False
3c6498,Germany,243.56,False
4b1617,Switzerland,193.75,False
c820ae,New Zealand,62.54,False
440c8e,Austria,0.0,True
3c6422,Germany,117.48,False
7c6d9f,Australia,94.93,False
7c6d9d,Australia,237.07,False
7c6d9c,Australia,221.6,False
7c6d9b,Australia,289.36,False
7c6d9a,Australia,200.71,False
151dd4,Russian Federation,238.21,False
c080cd,Canada,111.54,False
440c8c,Austria,0.0,True
440c8d,Austria,206.73,False
7820f9,China,155.56,False
ab0d76,United States,278.15,False
3c6433,Germany,220.48,False
3c6449,Germany,151.79,False
7c6d8c,Australia,208.08,False
7583a8,Philippines,237.66,False
a1b0c6,United States,90.19,False
38605c,France,54.85,False
aaa4dc,United States,246.72,False
4b161a,Switzerland,189.56,False
4b161e,Switzerland,211.49,False
7c6d7b,Australia,284.19,False
0d0e20,Mexico,249.42,False
7c6d7f,Australia,265.54,False
7c6d96,Australia,1.54,True
ac1a2c,United States,274.27,False
151dea,Russian Federation,85.94,False
7c6d93,Australia,158.72,False
86d98e,Japan,224.15,False
7c6d90,Australia,1.8,True
44b0c3,Belgium,0.0,True
7c6d98,Australia,206.09,False
7c6d97,Australia,1.29,True
a11eb7,United States,267.52,False
a0b820,United States,242.6,False
3c0f22,Germany,146.52,False
3908a0,France,73.38,False
a18845,United States,273.41,False
440c58,Austria,240.74,False
aaa593,United States,216.25,False
a913d6,United States,245.84,False
a9bf4b,United States,268.12,False
758502,Philippines,230.9,False
ad4bec,United States,59.87,False
440c6f,Austria,246.58,False
c080d9,Canada,0.13,True
398065,France,58.58,False
440c83,Austria,7.72,True
0c4354,Dominican Republic,224.86,False
440c70,Austria,278.85,False
7c6d2f,Australia,3.6,True
4b1698,Switzerland,7.2,True
7c6d2b,Australia,0.0,True
7c6d2a,Australia,78.29,False
4b1691,Switzerland,2.06,True
49514c,Portugal,237.49,False
49514f,Portugal,239.5,False
a0a545,United States,158.27,False
4b5cf8,Switzerland,3.86,False
7c6d38,Australia,237.24,False
7c6d36,Australia,203.76,False
7c6d32,Australia,7.2,True
7c6d31,Australia,243.87,False
151f0d,Russian Federation,26.77,False
a0feab,United States,231.54,False
495145,Portugal,227.36,False
7c6d24,Australia,202.62,False
440c31,Austria,196.98,False
4b169a,Switzerland,110.67,False
440c34,Austria,245.6,False
aa8a09,United States,236.16,False
440c35,Austria,170.83,False
440c36,Austria,143.58,False
4b168f,Switzerland,3.34,True
782237,China,246.07,False
151e8d,Russian Federation,266.97,False
4246b3,United Kingdom,239.97,False
4246b2,United Kingdom,234.4,False
4b027f,Switzerland,196.87,False
4b027d,Switzerland,234.44,False
4b027c,Switzerland,206.05,False
4246b1,United Kingdom,0.06,True
4b0281,Switzerland,125.33,False
aab841,United States,69.14,False
4b0274,Switzerland,126.73,False
4006c4,United Kingdom,256.71,False
c03f37,Canada,262.3,False
a29551,United States,243.74,False
485789,Kingdom of the Netherlands,8.75,True
7c6bc3,Australia,3.34,True
7c7eef,Australia,122.06,False
7c6bb9,Australia,258.01,False
4b028e,Switzerland,228.55,False
484442,Kingdom of the Netherlands,249.56,False
484445,Kingdom of the Netherlands,252.97,False
485778,Kingdom of the Netherlands,148.71,False
4b0290,Switzerland,193.85,False
0d0cd9,Mexico,213.69,False
4b0293,Switzerland,220.91,False
4b0292,Switzerland,253.95,False
c82258,New Zealand,199.57,False
acf846,United States,5.66,True
3991e4,France,202.18,False
3991e3,France,178.43,False
78227c,China,216.72,False
3991e0,France,219.76,False
ad1857,United States,259.05,False
3991e8,France,223.56,False
3991e7,France,213.1,False
3991e9,France,235.45,False
3bb9ff,France,16.46,True
4259c3,United Kingdom,9.77,True
78228b,China,243.39,False
a0428a,United States,244.97,False
4006ee,United Kingdom,233.0,False
151e88,Russian Federation,202.69,False
a16273,United States,246.2,False
a8e0a5,United States,250.52,False
758538,Philippines,0.64,True
4246a2,United Kingdom,238.83,False
4246a3,United Kingdom,7.2,True
4006eb,United Kingdom,237.78,False
485734,Kingdom of the Netherlands,76.49,False
05e063,Mauritania,91.6,False
4b5d2e,Switzerland,3.6,True
00ae2a,South Africa,256.38,False
39e1ee,France,43.07,False
3c6523,Germany,208.53,False
151dc3,Russian Federation,232.87,False
151dc6,Russian Federation,246.66,False
ab60e3,United States,258.09,False
151dba,Russian Federation,240.14,False
3c6522,Germany,230.66,False
3c6521,Germany,270.14,False
3991ea,France,124.63,False
3c7865,Germany,131.93,False
c02ae3,Canada,262.37,False
151db3,Russian Federation,205.1,False
e4910e,Brazil,213.54,False
3c7861,Germany,215.14,False
842388,Japan,221.88,False
424765,United Kingdom,270.94,False
a7851c,United States,277.38,False
a6b51e,United States,50.6,False
4019b4,United Kingdom,26.35,False
aa9bb8,United States,118.44,False
0d0d6d,Mexico,234.35,False
a09d9f,United States,101.35,False
4951ca,Portugal,222.63,False
4951d3,Portugal,233.83,False
4951d6,Portugal,234.26,False
4951d7,Portugal,250.48,False
4951d8,Portugal,5.4,True
7821c7,China,147.35,False
4951d1,Portugal,228.23,False
4951d2,Portugal,231.01,False
a46d47,United States,251.72,False
a304d8,United States,200.68,False
40097f,United Kingdom,265.94,False
40097e,United Kingdom,255.34,False
40097d,United Kingdom,147.51,False
40097c,United Kingdom,192.02,False
0d0d27,Mexico,234.14,False
ab0e54,United States,273.21,False
45d1f4,Denmark,41.78,False
4844ef,Kingdom of the Netherlands,260.15,False
a677e3,United States,211.07,False
ac1b21,United States,245.05,False
40095d,United Kingdom,231.63,False
0d0d41,Mexico,251.84,False
0d0d40,Mexico,4.89,True
7821f2,China,240.66,False
39942e,France,52.12,False
408041,United Kingdom,218.61,False
a11fa1,United States,236.51,False
a11fa3,United States,258.38,False
ab62d3,United States,242.44,False
408032,United Kingdom,223.45,False
a8e262,United States,250.45,False
408026,United Kingdom,253.44,False
408027,United Kingdom,247.12,False
392ae6,France,203.23,False
392ae9,France,230.58,False
00bf8a,South Africa,195.29,False
4844c6,Kingdom of the Netherlands,192.8,False
3e060a,Germany,60.39,False
392af8,France,249.08,False
ab62f8,United States,92.77,False
408011,United Kingdom,221.86,False
4a4eae,Romania,218.29,False
a22d9f,United States,246.99,False
392aeb,France,123.89,False
ace5bd,United States,260.82,False
aa305f,United States,248.92,False
440d85,Austria,65.33,False
440d89,Austria,55.9,False
75862c,Philippines,208.04,False
ab6380,United States,216.96,False
440d6e,Austria,97.64,False
adf318,United States,51.06,False
393f0a,France,111.44,False
ae6cc8,United States,64.12,False
ae6cc6,United States,9.12,False
393f0d,France,146.41,False
151e16,Russian Federation,210.0,False
440d70,Austria,13.38,True
758649,Philippines,70.67,False
a05628,United States,228.52,False
a05627,United States,258.4,False
a05626,United States,237.31,False
aa8b76,United States,56.92,False
151e1d,Russian Federation,27.75,False
151e1f,Russian Federation,219.13,False
440d8a,Austria,56.3,False
495297,Portugal,237.82,False
495298,Portugal,201.17,False
495299,Portugal,243.08,False
758628,Philippines,59.37,False
440d42,Austria,113.13,False
495292,Portugal,235.28,False
495293,Portugal,235.36,False
440d45,Austria,101.26,False
400960,United Kingdom,171.46,False
0d0bba,Mexico,247.15,False
40093f,United Kingdom,222.18,False
400944,United Kingdom,178.99,False
495279,Portugal,143.7,False
a09cfe,United States,0.0,True
40092b,United Kingdom,4.37,True
a05669,United States,237.7,False
400935,United Kingdom,137.23,False
440d4b,Austria,99.95,False
a6a1b4,United States,236.1,False
151e04,Russian Federation,83.47,False
aa9e4a,United States,219.72,False
a784d5,United States,228.17,False
7821b4,China,190.5,False
440d3e,Austria,60.54,False
484595,Kingdom of the Netherlands,58.03,False
151d85,Russian Federation,136.11,False
4247bd,United Kingdom,243.85,False
781031,China,245.91,False
4007f9,United Kingdom,142.46,False
e4908e,Brazil,3.09,True
4007f7,United Kingdom,240.43,False
4007dc,United Kingdom,184.52,False
151d76,Russian Federation,250.56,False
4007da,United Kingdom,192.86,False
151d77,Russian Federation,227.46,False
4baac8,Turkey,250.04,False
4baad0,Turkey,160.09,False
151d9a,Russian Federation,222.59,False
4baacb,Turkey,209.74,False
a47fd9,United States,0.9,True
4baad9,Turkey,244.01,False
495219,Portugal,134.82,False
7c398b,Australia,119.75,False
495212,Portugal,136.43,False
48455e,Kingdom of the Netherlands,183.74,False
48455d,Kingdom of the Netherlands,141.74,False
495215,Portugal,240.53,False
495216,Portugal,218.98,False
484559,Kingdom of the Netherlands,261.1,False
a8e1cc,United States,206.84,False
484555,Kingdom of the Netherlands,226.63,False
484556,Kingdom of the Netherlands,76.53,False
ace60c,United States,250.54,False
485873,Kingdom of the Netherlands,183.45,False
485870,Kingdom of the Netherlands,210.07,False
485871,Kingdom of the Netherlands,15.43,True
485874,Kingdom of the Netherlands,180.2,False
adafb5,United States,246.52,False
7c005d,Australia,132.92,False
